273	0.0163489	-0.359336	0.0474634	skull	6.82E-08
274	0.016027	-0.348721	-0.0939144	skull	8.98E-08
275	0.0197458	-0.350872	-0.0954167	skull	1.26E-07
276	0.0172563	-0.347474	-0.0889339	skull	7.11E-08
277	0.020684	-0.348959	-0.08985	skull	7.92E-08
278	0.0193371	-0.347741	-0.0864702	skull	6.08E-08
279	0.0162926	-0.354815	0.0476126	skull	6.49E-08
280	0.0179764	-0.346416	-0.0833488	skull	9.19E-08
281	0.0178144	-0.345217	-0.0794758	skull	9.31E-08
282	0.0150679	-0.342626	-0.0745246	skull	5.96E-08
283	0.0179301	-0.343929	-0.0760349	skull	6.48E-08
284	0.0170481	-0.342383	-0.0731079	skull	6.57E-08
285	0.0162955	-0.350123	0.0473031	skull	5.84E-08
286	0.0159021	-0.340607	-0.069776	skull	1.13E-07
287	0.0152248	-0.343675	0.0464392	skull	5.34E-08
288	0.0177743	-0.346637	0.0462901	skull	4.59E-08
289	0.0185193	-0.343021	0.0451994	skull	6.81E-08
290	0.0174688	-0.338297	0.0440959	skull	8.85E-08
291	0.0165509	-0.333759	0.0423172	skull	7.80E-08
292	0.0148319	-0.325769	0.035866	skull	5.01E-08
293	0.0184282	-0.327549	0.0368845	skull	7.01E-08
294	0.0178826	-3.25E-01	0.0342359	skull	7.24E-08
295	0.0169425	-0.330062	0.0399856	skull	6.30E-08
296	0.0163136	-0.322824	0.0330248	skull	7.11E-08
297	0.0156205	-0.319916	0.0322759	skull	4.38E-08
298	0.016112	-0.31734	0.0313607	skull	2.99E-08
299	0.0169443	-0.31394	0.0297976	skull	4.40E-08
300	0.0163681	-0.309125	-0.00891837	skull	5.30E-08
301	0.014565	-0.307676	-0.00422612	skull	8.79E-08
302	0.0144391	-0.306642	0.000983875	skull	8.38E-08
303	0.015654	-0.304927	0.00716688	skull	2.40E-07
304	0.0165205	-0.304107	0.013195	skull	2.13E-07
305	0.017669	-0.305357	0.018444	skull	1.51E-07
306	0.017754	-0.308918	0.0249835	skull	1.19E-07
307	0.0198421	-0.419338	-0.00645562	skull	5.77E-08
308	0.0195549	-0.418765	-0.001566	skull	5.39E-08
309	0.0203725	-0.413628	-0.064253	skull	6.48E-08
310	0.0215142	-0.414262	-0.059919	skull	9.33E-08
311	0.0222516	-0.414954	-0.0554309	skull	8.49E-08
312	0.0225294	-0.415419	-0.05118	skull	7.73E-08
313	0.023312	-0.415931	-0.0454368	skull	8.42E-08
314	0.0246237	-0.414779	-0.048324	skull	6.42E-08
315	0.0239506	-0.415979	-0.0413799	skull	9.43E-08
316	0.0022205	-0.422004	-0.00599525	skull	6.29E-08
317	0.0245943	-0.416156	-0.0349382	skull	8.45E-08
318	0.0260483	-0.415031	-0.0379939	skull	7.11E-08
319	0.0243121	-0.416613	-0.0308769	skull	7.61E-08
320	0.0241187	-0.41725	-0.026744	skull	7.28E-08
321	0.0238471	-0.417208	-0.022844	skull	6.48E-08
322	0.0237729	-0.417462	-0.0173355	skull	7.70E-08
323	0.0253651	-0.416186	-0.0202626	skull	4.70E-08
324	0.0235541	-0.418027	-0.0125281	skull	6.44E-08
325	0.0235316	-0.417717	-0.00729075	skull	6.19E-08
326	0.0230977	-0.416408	-0.000165875	skull	6.93E-08
327	0.0251671	-0.415863	-0.00346475	skull	5.96E-08
328	0.0222515	-0.415892	0.00419487	skull	6.38E-08
329	0.0215161	-0.4148	0.00894812	skull	7.13E-08
330	0.0211181	-0.409147	-0.0750285	skull	7.03E-08
331	0.022395	-0.410162	-0.0706774	skull	7.74E-08
332	0.0236061	-0.411673	-0.0645111	skull	6.27E-08
333	0.0246394	-0.409792	-0.0677342	skull	6.91E-08
334	0.0250813	-0.411946	-0.0599312	skull	8.07E-08
335	0.0257516	-0.412576	-0.0554178	skull	8.13E-08
336	0.0256785	-0.413533	-0.0513659	skull	6.56E-08
337	0.027374	-0.414264	-0.0349824	skull	6.00E-08
338	0.0274657	-0.414823	-0.0311594	skull	6.22E-08
339	0.0273312	-0.415368	-0.0269881	skull	6.39E-08
340	0.0269694	-0.415365	-0.0228282	skull	6.17E-08
341	0.0229696	-0.410663	0.0153495	skull	6.56E-08
342	0.0215434	-0.409452	0.0196206	skull	6.76E-08
343	0.0212492	-0.402501	-0.0855946	skull	5.96E-08
344	0.023615	-0.405074	-0.0799643	skull	6.09E-08
345	0.0244254	-0.402399	-0.0829976	skull	5.50E-08
346	0.0247253	-0.4068	-0.075373	skull	8.28E-08
347	0.0258906	-0.407933	-0.0707741	skull	6.61E-08
348	0.0218302	-0.404853	0.0261235	skull	6.78E-08
349	0.0210774	-0.396953	-0.0915796	skull	8.32E-08
350	0.0247235	-0.399799	-0.0857674	skull	6.18E-08
351	0.0248426	-0.396997	-0.0881974	skull	8.63E-08
352	0.0218939	-0.399745	0.031732	skull	6.58E-08
353	0.0196873	-0.39789	0.0348172	skull	5.87E-08
354	0.0205908	-0.390887	-0.0965669	skull	7.81E-08
355	0.0236671	-0.392128	-0.0931616	skull	9.60E-08
356	0.0265359	-0.392542	-0.089968	skull	1.01E-07
357	0.0219326	-0.394457	0.0364654	skull	7.15E-08
358	0.0224051	-0.385839	-0.097387	skull	8.97E-08
359	0.0250995	-0.387315	-0.0940411	skull	6.56E-08
360	0.0273789	-0.387819	-0.0918382	skull	6.74E-08
361	0.0247412	-0.391402	0.0371071	skull	6.72E-08
362	0.0226162	-0.388421	0.0399749	skull	5.97E-08
363	0.0218183	-0.384602	0.0418085	skull	6.15E-08
364	0.00220225	-0.400202	0.0358222	skull	5.62E-08
365	0.0230341	-0.381107	-0.0981648	skull	8.31E-08
366	0.026702	-0.384423	-0.093891	skull	5.78E-08
367	0.026196	-0.381207	-0.0957069	skull	6.40E-08
